"Name","Classification","Homepage","SocialMedia","Locality","Lat","Lng","Address","Country","Description","SupportRequest","SupportOffer","Hotline","Tags","Notes","ListingSource","ListingSourceId","ListingSourceUpdated"
"Harlem United Against Coronavirus","FacebookMutualAid","https://www.facebook.com/groups/2437603463161630/","https://www.facebook.com/groups/2437603463161630/","Harlem, NYC, NY",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Brooklyn Shows Love","","https://docs.google.com/document/d/1oUnMTV2mq8lg2GimHWc4XWRgI2D-bRvJo_v_0tqW_1Q/edit","","Brooklyn, NY",,,,"USA","","","http://bit.ly/bkshowslovevolunteer","(646) 820-6039","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rockaway Mutual Aid & Support Network","FacebookMutualAid","https://www.facebook.com/groups/606774946834371/?ref=share","https://www.facebook.com/groups/606774946834371/?ref=share","Rockaway, Queens, NY",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Canton Covid-19 Mutual Aid Group","FacebookMutualAid","https://www.facebook.com/groups/2532290837040130/?ref=br_rs","https://www.facebook.com/groups/2532290837040130/?ref=br_rs","Canton, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Ohio / Cincinnati/SW: Cincinnati/SW Ohio Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/145264623412166/?ref=share","https://www.facebook.com/groups/145264623412166/?ref=share","Cincinnati, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Southeast Ohio","FacebookMutualAid","https://www.facebook.com/groups/202905537473660/?ref=br_rs","https://www.facebook.com/groups/202905537473660/?ref=br_rs","Cincinnati, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Ohio / Cleveland: Provide Aid in Cleveland","FacebookMutualAid","https://www.facebook.com/cprCLE/","https://www.facebook.com/cprCLE/","Cleveland, OH",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSeta_pGNk6xHldU7yL18jf5C8KHHw-s1ujQdT6Zoj6g3goIMA/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Northeast Ohio","FacebookMutualAid","https://www.facebook.com/groups/833037507201791/?ref=br_rs","https://www.facebook.com/groups/833037507201791/?ref=br_rs","Cleveland, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"CPR-Cleveland Pandemic Response","FacebookMutualAid","https://facebook.com/cprCLE/","https://facebook.com/cprCLE/","Cleveland, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Cleveland Food Share","","https://docs.google.com/forms/d/11qVMlouM_CJIah8HP_lCSrQUq2BIIRtJr7M4jirRQZA/viewform?edit_requested=true","","Cleveland Heights, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Central Ohio","","https://docs.google.com/forms/d/e/1FAIpQLSeJF-PBvxYP8d4gAEZ3y3dhs3RTqK3U4J9kcMS-1fGh9wEPnQ/viewform","https://www.facebook.com/groups/529751994623659/?ref=br_rs","Columbus, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Dayton/Miami Valley","","https://docs.google.com/forms/d/e/1FAIpQLScdPCDu3-uo0t-JKNkm-J_yooPrin8nJagexqdt9l23XVgT_g/viewform","","Dayton, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Toledo","FacebookMutualAid","https://www.facebook.com/groups/226750158510262/?ref=br_rs","https://www.facebook.com/groups/226750158510262/?ref=br_rs","Toledo, OH",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScklOv-I_O8cEc4r2LQN4EcjnitHW3zTUNUy2AXgUIr5HxTvg/viewform","https://docs.google.com/forms/d/e/1FAIpQLScklOv-I_O8cEc4r2LQN4EcjnitHW3zTUNUy2AXgUIr5HxTvg/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Youngstown","FacebookMutualAid","https://www.facebook.com/groups/220051295714284/?ref=br_rs","https://www.facebook.com/groups/220051295714284/?ref=br_rs","Youngstown, OH",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Delaware OH Panhandle Mutual Aid Group","FacebookMutualAid","https://www.facebook.com/groups/145491623463741/","https://www.facebook.com/groups/145491623463741/","Panhandle Road, Delaware, OH",,,,"USA","","https://forms.gle/hE2KDuP56FH81zTR9","https://forms.gle/6Wmmj4G94toGrw7U9","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Norman Community Relief - Volunteer Sign-up Form","","https://docs.google.com/forms/d/e/1FAIpQLSeJzEhGGaXUZC60uiOScPq16JRt345oEvpL6H7evEj-4PVejg/viewform","","Norman, OK",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Oklahoma Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/525919904995040/","https://www.facebook.com/groups/525919904995040/","Oklahoma City, OK",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSfNiVjInx05emNlVD2mbPFQugOqvxeY63DwVDT75m1I3QCg-w/viewform","https://docs.google.com/forms/d/e/1FAIpQLScqh3ynOU0HyRljqu8zxLDYL3u5C3tpsIK1dNKWobc3_NePEg/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"NOISE and Raising Native Hope for unhouse Native folks","FacebookMutualAid","https://www.facebook.com/raisinghope2017/","https://www.facebook.com/raisinghope2017/","Tulsa, OK",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Okemah Helping Hands","FacebookMutualAid","https://www.facebook.com/groups/1095919797417666/","https://www.facebook.com/groups/1095919797417666/","Okemah, OK",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Southern Oregon COVID-19 Mutual Aid","FacebookMutualAid","https://www.facebook.com/socovid19mutualaid/","https://www.facebook.com/socovid19mutualaid/","Ashland, OR",,,,"USA","","https://docs.google.com/spreadsheets/d/1yHveqLT8-hVtLmn4NU2EaA3hx9KgD0QPes6fzx4wOE8/edit","https://docs.google.com/forms/d/e/1FAIpQLSdfWogf-uARZawjT9jWWjXdFC59CERFEKIzbOekSvLegAXtOQ/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Oregon / Bend: Pandemic Partners--Bend","FacebookMutualAid","https://www.facebook.com/groups/PandemicPartnersBend/","https://www.facebook.com/groups/PandemicPartnersBend/","Bend, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Cascade Locks: Coronavirus Resources","","https://docs.google.com/document/d/1aRR5UXXiHMbM94cAjc6p2SJ47_yyzPFnCNUGysYrrCs/edit?usp=drivesdk","","Cascade Locks, OR",,,,"USA","","","","ENGLISH: 541-399-8022 // SPANISH: 541-399-8023","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Douglas County OR., Mutual Aid Network- COVID-19 Response","FacebookMutualAid","https://www.facebook.com/groups/234199917629859/?ref=br_rs","https://www.facebook.com/groups/234199917629859/?ref=br_rs","Douglas County, Roseburg, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Lane County Mutual Aid Network - COVID19 Response","","https://lanemutualaid.org/","https://www.facebook.com/groups/1354709024737163/?ref=br_rs","Eugene, OR",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSfolHBhTkIvjayTasTf1TtAwpwhiAMPm5zsSwWvci05Bue32A/viewform","https://forms.gle/YiVcFnMBa8YTqyza7","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID19 Community Resources & Actions - Eugene/Springfield","","https://docs.google.com/spreadsheets/d/1ReOQOWnQ-XRNkXUrrrB_X7eEWei1txeSrtO_Bb7r-fs/edit?fbclid=IwAR1CRFIPRBcu4m0-HtaPIQeMRI1urYM9EGp85IiDUf-9l5W2I6cUScdXlk8#gid=1657523487","","Eugene/Springfield, OR",,,,"USA","","","https://docs.google.com/spreadsheets/d/1ReOQOWnQ-XRNkXUrrrB_X7eEWei1txeSrtO_Bb7r-fs/edit?fbclid=IwAR1CRFIPRBcu4m0-HtaPIQeMRI1urYM9EGp85IiDUf-9l5W2I6cUScdXlk8#gid=1657523487","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID19 Community Resources & Actions - Lane County","","https://docs.google.com/spreadsheets/d/1ReOQOWnQ-XRNkXUrrrB_X7eEWei1txeSrtO_Bb7r-fs/edit#gid=1657523487","","Eugene, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Oregon / Benton County: Benton County Family Response Team","FacebookMutualAid","https://www.facebook.com/groups/203009070792562/?ref=share","https://www.facebook.com/groups/203009070792562/?ref=share","Philomath, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"PDX Mutual Aid","","https://linktr.ee/pdxmutualaid","https://www.facebook.com/pdxcovid19mutualaid","Portland, OR",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdWmeBGnqdX14Q5ihC66u-bYzJ1oaJcigu_Vx44AJPRSoDMtQ/viewform?usp=send_form","https://docs.google.com/forms/d/e/1FAIpQLSfAMZHbn6md19Tb28SM53ayFAQK02xJv1NXVjL-J26tDZOQ-g/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Oregon / Portland: Covid-19 Portland-Area Community Support","FacebookMutualAid","https://www.facebook.com/groups/250351509316733/?ref=share","https://www.facebook.com/groups/250351509316733/?ref=share","Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Portland Area Covid-19 Mutual Aid (Childcare, Volunteer)","","https://docs.google.com/forms/d/e/1FAIpQLSfAMZHbn6md19Tb28SM53ayFAQK02xJv1NXVjL-J26tDZOQ-g/viewform","","Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"PDX Mutual Aid Food Delivery","FacebookMutualAid","https://www.facebook.com/groups/786741751849155/?ref=br_rs","https://www.facebook.com/groups/786741751849155/?ref=br_rs","Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Buckman/Kerns Pandemic Neighborhood Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/190919709008816/?ref=br_rs","https://www.facebook.com/groups/190919709008816/?ref=br_rs","Buckman/Kerns, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Pandemic Neighborhood Mutual Aid - Lake Grove/Lake Oswego","FacebookMutualAid","https://www.facebook.com/groups/955963151472594/?ref=br_rs","https://www.facebook.com/groups/955963151472594/?ref=br_rs","Lake Grove/Lake Oswego, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Alameda/Irvington Pandemic Neighborhood Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/822605521550300/?ref=br_rs","https://www.facebook.com/groups/822605521550300/?ref=br_rs","Alameda/Irvington, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Gateway/Hazelwood Pandemic Neighborhood Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/527043194484155/?ref=br_rs","https://www.facebook.com/groups/527043194484155/?ref=br_rs","Gateway/Hazelwood, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Team Beaverton","","https://www.teambeaverton.com/","","Beaverton, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Coast Mutual Aid","","https://www.coastmutualaid.org/","","Cannon Beach, OR",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSfVyMTCFyWTtZ5lb-4IOjUsLZgVmT_6OPQeQkBH7cdkgj0JDg/viewform?c=0&vc=0&w=1","https://docs.google.com/forms/d/e/1FAIpQLSdW0C6pa-AD27iBDRHmH1x4Gcgde4JdqhiVtns3DDiO1NCnyg/viewform?c=0&vc=0&w=1","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Covid-19 Support Network - Corvallis, Albany, Philomath","","https://www.cge6069.org/caucuses/mutual-aid-caucus/","https://www.facebook.com/cge6069/?eid=ARDzxY9p3gjJCd3D01BUkyRcySQUKce4kLu4UmRpY32A0d83h3JSt0M--kri8R_21yvuQY_j-2AlGXRS","Corvallis, OR",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSd5dD77ldBtXAIYLpYuWAN_Pkh3R40JVgeRW-a57ASm2WSZWA/viewform?usp=sf_link","https://docs.google.com/forms/d/e/1FAIpQLSc--oYvP2bLSWDC1VYjxt0pHXTclk6CeRnoRupsRGwz5eMWSA/viewform?usp=sf_link","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Pandemic Neighborhood Mutual Aid - Portland","FacebookMutualAid","https://www.facebook.com/PandemicNeighborhoodMAHub/","https://www.facebook.com/PandemicNeighborhoodMAHub/","Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Burlington Coronavirus Mutual Aid","FacebookMutualAid","https://www.facebook.com/groups/618241819020229/","https://www.facebook.com/groups/618241819020229/","Burlington, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Pandemic Partners-NE Portland","FacebookMutualAid","https://www.facebook.com/groups/pandemicpartnersnepdx/","https://www.facebook.com/groups/pandemicpartnersnepdx/","NE Portland, Portland, OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"My NeighbOR","","https://everychildoregon.org/myneighbor/","","OR",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Pennsylvania / Philadelphia: Poor People’s Army Response to CoronaVirus Mutual Aid Page","","https://docs.google.com/forms/d/e/1FAIpQLSetWMAof9YSOrM1agqDDj2vtedeH8zFkWlNu7mu46k5XsdH0w/viewform","https://www.facebook.com/groups/1093846127618163/?ref=share","Philadelphia, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Care Web for Philadelphia's Disability Community During COVID-19","","https://docs.google.com/forms/d/e/1FAIpQLSeZIfm8VC6Jhrviz1t29UF3qRd5TqSWHpRBHHFlH5bLSp26rw/viewform","","Philadelphia, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Neighbors helping Neighbors: Request For Aid - Philly Mutual Aid for Folks affected by COVID-19","","https://docs.google.com/forms/d/e/1FAIpQLSf4tHQTrOG0DDh6hytdw8rdN7sFkm74Q1yMii2YeOLis2qNvA/viewform","","Philadelphia, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSf4tHQTrOG0DDh6hytdw8rdN7sFkm74Q1yMii2YeOLis2qNvA/viewform","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Collective Success Community Help for Displaced College Students","","https://www.collectivesuccess.org/","","Philadelphia, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSe4OmY3RSB3PwQ4ybrhGLZ3liOMVoVuFo2U_FGIob7JcereUA/viewform","https://docs.google.com/forms/d/e/1FAIpQLSdpYGZTsI2tFEfC-eTqJaQP5Bheqp0Lz6s8mOqIVGqVG-xalg/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Kid Care Co-op","","https://www.kidcarecoop.org/philadelphia-healthcare-providers-in-need-of-childcare-during-covid","","Philadelphia, PA",,,,"USA","","https://www.kidcarecoop.org/philadelphia-healthcare-providers-in-need-of-childcare-during-covid","https://www.kidcarecoop.org/childcare-for-medical-families-during-covid19-outbreak","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Centre County COVID-19 Community Response","","https://cccovid19response.org/","https://www.facebook.com/CentreCountyCOVID19Response/","State College, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdPva7YDwdbBZNs0-MefbfpN6XF_Q5alomyGn035ajmy9nb4Q/viewform","https://docs.google.com/forms/d/e/1FAIpQLSd8Dq07fx2Pjda43h0X0RpQUKRj-ftA9bW693dXDWR4lFCiRQ/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID Mutual Aid: Friendship/Bloomfield","FacebookMutualAid","https://www.facebook.com/groups/2655530078016420/?ref=share","https://www.facebook.com/groups/2655530078016420/?ref=share","Friendship/Bloomfield, Pittsburgh, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Pittsburgh Mutual Aid","","https://docs.google.com/spreadsheets/d/1FQO1uLpHQgc3VU1GgFq1MnjhiGzQhpSN8GwKgHtbvdM/edit#gid=1942870066","","Pittsburgh, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdY2f73ZIwYMilNvCePKNk0b-XCCK8TbWpAUZp2JDmZRIU1pg/viewform","https://docs.google.com/forms/d/e/1FAIpQLSdY2f73ZIwYMilNvCePKNk0b-XCCK8TbWpAUZp2JDmZRIU1pg/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Bloomfield/Garfiend Cooperation","","https://bloomfield-garfield.org/uncategorized/covid-19-resources-get-help/","","Bloomfield/Garfield, Pittsburgh, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"State College Area Mutual Aid Network","","https://docs.google.com/forms/d/e/1FAIpQLSfkjuXi_C2n7e88d7aBjfYK5wsMPSq_1YraWd0LzAD-MmXkPA/viewform","","State College, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mobilize Katahdin","","http://mobilizekatahdin.org/","","Katahdin, Philadelphia, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSeFBtUz7_INgg0aTSfbWgd77qjbhO1yeLaB3fDSzOjFaPSyew/viewform","https://docs.google.com/forms/d/e/1FAIpQLSdHxEYqBCzKIfyICO4Y6M3Ibi3qj-K98x0D47e4IDVN8S6sdw/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Riverwards COVID19 Awareness And Preparation","FacebookMutualAid","https://www.facebook.com/groups/RiverwardsCOVID19AwarenessAndPreparation/","https://www.facebook.com/groups/RiverwardsCOVID19AwarenessAndPreparation/","Riverwards, Philadelphia, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Berks Mutual Aid Society","FacebookMutualAid","https://www.facebook.com/groups/224692268586202/","https://www.facebook.com/groups/224692268586202/","Reading, PA",,,,"USA","","https://airtable.com/shr84jFSWVFn41v7o","https://airtable.com/shr84jFSWVFn41v7o","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Cumberland Valley Cares","","https://www.cumberlandvalleycares.com/","https://www.facebook.com/cumberlandvalleycares/","Harrisburg, PA",,,,"USA","","https://www.cumberlandvalleycares.com/request-delivery","https://www.cumberlandvalleycares.com/request-delivery","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Lawrenceville/Bloomfield/Garfield/Polish Hill Buddy System","","https://docs.google.com/forms/d/e/1FAIpQLSe0Hev553cyD0avwMqE0B0LZwv36amVO09U8tC--qxCY_R7uQ/viewform","","Lawrenceville/Bloomfield/Garfield/Polish, Pittsburgh, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSe0Hev553cyD0avwMqE0B0LZwv36amVO09U8tC--qxCY_R7uQ/viewform","https://docs.google.com/forms/d/e/1FAIpQLSe0Hev553cyD0avwMqE0B0LZwv36amVO09U8tC--qxCY_R7uQ/viewform","Lawrenceville: 412-802-7220, Bloomfield: 412-681-8800, Gaarfield: 412-426-5329","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Sharpsburg Urgent Need Assessment","","https://docs.google.com/forms/d/e/1FAIpQLSdI3ZPUOmzXTcim5Aj8KSM_F-49j-VSxLHIf5_4o08bTF3eOA/viewform","","Sharpsburg, Pittsburgh, PA",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSdI3ZPUOmzXTcim5Aj8KSM_F-49j-VSxLHIf5_4o08bTF3eOA/viewform","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Roots of Faith Food Distribution","FacebookMutualAid","https://www.facebook.com/931040436951291/photos/a.982949021760432/2724189550969695/?type=3&theater","","Sharpsburg, Pittsburgh, PA",,,,"USa","","https://www.facebook.com/931040436951291/photos/a.982949021760432/2724189550969695/?type=3&theater","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"West Chester IFC","","https://docs.google.com/forms/d/e/1FAIpQLSfRaAzoa_V0whmEN5mcLzyvmF40Z1X-D1rJyH6AV8g4O5UinQ/viewform?usp=sf_link","","West Chester, PA",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rhode Island / Providence: Providence Community Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSenjuUhXCRwz0AvamQTihj6WsK-EX0ukG-aC88i4lFVaH6Q4A/viewform","","Providence, RI",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLSenjuUhXCRwz0AvamQTihj6WsK-EX0ukG-aC88i4lFVaH6Q4A/viewform","https://docs.google.com/spreadsheets/d/18zZMjfXlqeAp1GVsLuxSNNjLOqI2AVbN7qlYjpf9EUw/edit#gid=1055493001","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Providence Community Mutual Aid","","https://docs.google.com/forms/d/e/1FAIpQLSenjuUhXCRwz0AvamQTihj6WsK-EX0ukG-aC88i4lFVaH6Q4A/viewform","","Providence, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID-19 Mutual Aid: PVD","","https://www.letserasethestigma.com/covid19","","Providence, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID-19 PVD Area Mutual Aid and Community Assistance","FacebookMutualAid","https://www.facebook.com/groups/648623035913789/about/","https://www.facebook.com/groups/648623035913789/about/","Providence, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Rhode Island Pride COVID-19 Emergency Food/Toiletries/Sanitation Supply Drive","","http://tinyurl.com/PrideRISupplyDrive","","Providence, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"AMOR - COVID19 Community Response Volunteer Sign Up","","https://docs.google.com/forms/d/e/1FAIpQLSch4w517Oqv5_KoH4sF14eorbmUQUBvlWgktvIuXZ8iDtFCUA/viewform","https://www.facebook.com/amornetwork/","Providence, RI",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSe0YT2Zh9kOh4Yi6jfoDbPHXeE0CYzMbm4wjNN8KFrMNNr7vw/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"SK Mutual Aid and Support","","https://docs.google.com/forms/d/e/1FAIpQLSc4edntuEBjx1NgMWojVi8kFFO5Ra4yoZ-NkZbyEEhAnrhoxw/viewform?","","South Kingston, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"COVID-19 South County Mutual Aid and Support","FacebookMutualAid","https://www.facebook.com/groups/210087673679116/?","https://www.facebook.com/groups/210087673679116/?","South Kingston, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Little Compton Locals Helping Locals","FacebookMutualAid","https://www.facebook.com/groups/2401292766814760/about/","https://www.facebook.com/groups/2401292766814760/about/","Little Compton, RI",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Tri-Cities TN/VA Mutual Aid Network","","https://docs.google.com/forms/d/e/1FAIpQLSfMYhJ0wEYYVpE8Zuqino79A8EX9i0Xjh9Jt-7i84Zr0q28yQ/viewform","","Johnson City, TN",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"First Aid Collective Knoxville","","https://linktr.ee/firstaidcollectiveknox","","Knoxville, TN",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Memphis-Midsouth Mutual Aid for Covid-19","FacebookMutualAid","https://facebook.com/groups/2689224457972091/","https://facebook.com/groups/2689224457972091/","Memphis, TN",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Nashville Mutual Aid","","https://docs.google.com/spreadsheets/d/1Sx_rYU95zVizTW5FOAF6lYCq5AkYOpMppOsVA3wn3rg/edit#gid=0","","Nashville, TN",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Covid Help Nashville","","https://twitter.com/covidhelpnash","https://twitter.com/covidhelpnash","Nashville, TN",,,,"USA","","","https://docs.google.com/forms/d/e/1FAIpQLSfWckeWzE58zb2a6rTl2PhD6RcDvoCb1PX8W_cIhe0qcjTS-A/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Connecting Lincoln","","https://connectinglincoln.com/","https://www.facebook.com/connectinglincoln/","Fayetteville, TN",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Mutual Aid Austin","","https://docs.google.com/document/d/1bDORfX5FdHRBVa8r3H5SSfXUoOkH_FqhH0NpJqsnV7c/edit","","Austin, TX",,,,"USA","","","https://docs.google.com/forms/d/1JeZheRj_S8WOEIqfqqPJqRJlvaeH7cssOJjkDzVmmKc/viewform?edit_requested=true","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Care Web Austin","","https://docs.google.com/spreadsheets/d/1Eafuk2C9FZu5aW_gpPcDJPkbMCL6KA7UuBz2xfNAjug/edit?fbclid=IwAR2NAbQuIpG0E495_A6OqIEmMyXCuAdI_teuZtcXpxAeZRlHwKK8bRzB1xU#gid=744348015","","Austin, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"ATX Free Food Sharing","FacebookMutualAid","https://www.facebook.com/groups/307913700125933/","https://www.facebook.com/groups/307913700125933/","Austin, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"Corpus Christ Mutual Aid","FacebookMutualAid","https://www.facebook.com/CORPUSDSA/","https://www.facebook.com/CORPUSDSA/","Corpus Christi, TX",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScZu7FTVoYqIrD6OU1sOAy2sDtUcG0-cjfKcp-iY1S00fzBrQ/viewform","https://docs.google.com/forms/d/e/1FAIpQLSdlJRBXdjnbueuVBCsCYK1SGujEHTh4FjbYWjzYhFQlRIKJMw/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"361 Information & Resource Exchange","FacebookMutualAid","https://www.facebook.com/groups/1459248917568349/?ref=group_header","https://www.facebook.com/groups/1459248917568349/?ref=group_header","Corpus Christi, TX",,,,"USA","","","","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
"North Texas Mutual Aid Coalition","","https://ntxmutualaid.org/","","North Texas, Dallas, TX",,,,"USA","","https://docs.google.com/forms/d/e/1FAIpQLScnL2Cna1QVYTdsFsiLL3cyoj7uCeRDqHNKWK9CzB8AOviYbQ/viewform","https://docs.google.com/forms/d/e/1FAIpQLScnL2Cna1QVYTdsFsiLL3cyoj7uCeRDqHNKWK9CzB8AOviYbQ/viewform","","","","NA_Mutual_Aid_Networks.csv",,"2020-04-01"
